run_id,experiment_id,phase,hypothesis,run_type,include_in_paper,system_id,system_name,system_dim,system_representability,system_expected_stage,variant,variant_slug,seed,status,inferred_status,success,failure_reason,started_at,finished_at,loss,objective,exact_support_match,final_stage,stage_overshoot,wasted_levels,total_loss_evals,total_invalid_evals,elapsed_s,partial,metrics_available,corrupted,campaign_manifest_index,initial_condition_set,config_fingerprint,git_hash,git_dirty,r2,r2_by_dim,total_parameter_fits,total_ode_solves,stage_cap_behavior_fingerprint,support_terms,condition,use_pretuning,n_levels,eq_overshoot,eq_final_stages,stage_caps,solver_retcodes,optimizer_retcodes,total_diverged_solves,total_invalid_solves,total_nonfinite_solves,total_solver_unstable_solves,total_step_limit_solves,total_optimizer_limit_hits,total_optimizer_budget_stop_fits
352_evogrow_v2_2_stage_capped_pretune_on_59_2_42,paper1_phaseB_v1,B,,campaign_cell,,59,Rössler attractor (chaotic),3,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-08-23T08:54:09.261Z,0.825569518989537,,,4,,,5110256,,30634.151205032,False,True,False,352,2,604e79733b22d64d,91f88c4,False,0.8762639480219643,"[0.9922272674094329, 0.9893316841833228, 0.6472328924731371]",610,5110256,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2"",""u3^2"",""u1*u3""],[""u1"",""u2"",""u3"",""u1^2"",""u3^2"",""u1*u3""],[""u1"",""u3"",""u1^2"",""u2^2"",""u1^3""]]",pretune_on,True,30,null,"[4,4,4]","[null,null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",345522,348013,0,345522,2491,509,54
353_evogrow_v2_2_stage_capped_pretune_on_59_2_123,paper1_phaseB_v1,B,,campaign_cell,,59,Rössler attractor (chaotic),3,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-08-23T10:00:42.831Z,0.8266705535746105,,,4,,,5362806,,46343.383317242,False,True,False,353,2,604e79733b22d64d,91f88c4,False,0.8644776977464451,"[0.9938200110752593, 0.9981204406991526, 0.6014926414649233]",610,5362806,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2"",""u3^2"",""u1^3""],[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""],[""u1"",""u2"",""u3"",""u1^2"",""u3^3""]]",pretune_on,True,30,null,"[4,4,4]","[null,null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",312216,314869,0,312216,2653,529,65
354_evogrow_v2_2_stage_capped_pretune_on_59_2_7,paper1_phaseB_v1,B,,campaign_cell,,59,Rössler attractor (chaotic),3,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-08-23T10:40:11.652Z,0.8266705535746105,,,5,,,5907761,,103015.975535879,False,True,False,354,2,604e79733b22d64d,91f88c4,False,0.8644776977464451,"[0.9938200110752593, 0.9981204406991526, 0.6014926414649233]",610,5907761,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u2^2"",""u3^2"",""u1^3""],[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""],[""u1"",""u2"",""u3"",""u1^2"",""u3^3""]]",pretune_on,True,30,null,"[5,5,5]","[null,null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",359232,369510,0,359232,10278,524,99
355_evogrow_v2_2_stage_capped_pretune_on_60_1_42,paper1_phaseB_v1,B,,campaign_cell,,60,Aizawa attractor (chaotic),3,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-08-23T11:35:47.183Z,0.16303010846648427,,,5,,,2885336,,36431.502951506,False,True,False,355,1,604e79733b22d64d,91f88c4,False,0.3240878270197948,"[0.005169856649145599, -0.020457840003934358, 0.9875514644141732]",470,2885336,ffb0266c7913352c,"[[""u1"",""u2""],[""u1"",""u2""],[""u1"",""u2""]]",pretune_on,True,30,null,"[3,3,5]","[3,3,5]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",41915,51521,0,41915,9606,390,41
356_evogrow_v2_2_stage_capped_pretune_on_60_1_123,paper1_phaseB_v1,B,,campaign_cell,,60,Aizawa attractor (chaotic),3,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-08-23T17:25:25.099Z,0.16091054015718223,,,5,,,1930093,,16847.86646916,False,True,False,356,1,604e79733b22d64d,91f88c4,False,0.3312485672889103,"[0.0046801815491809284, -0.0019415656973758022, 0.9910070860149257]",490,1930093,ffb0266c7913352c,"[[""u1"",""u2"",""u3""],[""u3""],[""u1"",""u2""]]",pretune_on,True,30,null,"[3,3,5]","[3,3,5]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",38487,42879,0,38487,4392,277,11
357_evogrow_v2_2_stage_capped_pretune_on_60_1_7,paper1_phaseB_v1,B,,campaign_cell,,60,Aizawa attractor (chaotic),3,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-08-23T20:10:14.304Z,0.16100181408368117,,,5,,,2406120,,28617.808135406,False,True,False,357,1,604e79733b22d64d,91f88c4,False,0.33091577841267206,"[0.0037577862986674093, -0.0019548453191935433, 0.9909443942585423]",450,2406120,ffb0266c7913352c,"[[""u2"",""u3""],[""u3""],[""u1"",""u2"",""u3""]]",pretune_on,True,30,null,"[3,3,5]","[3,3,5]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",39142,46791,0,39142,7649,274,58
358_evogrow_v2_2_stage_capped_pretune_on_60_2_42,paper1_phaseB_v1,B,,campaign_cell,,60,Aizawa attractor (chaotic),3,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-08-23T21:43:40.807Z,0.1934473521943465,,,5,,,8449609,,31708.469212707,False,True,False,358,2,604e79733b22d64d,91f88c4,False,0.5471207529861681,"[0.4573580892846718, 0.7476634749553296, 0.43634069471850323]",610,8449609,ffb0266c7913352c,"[[""u1"",""u2"",""u3"",""u3^2""],[""u1"",""u2^2"",""u3^2"",""u1*u2"",""u1*u3""],[""u2"",""u3"",""u2^2"",""u3^2"",""u2*u3""]]",pretune_on,True,30,null,"[3,3,5]","[3,3,5]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",201238,205205,0,201238,3967,492,376
359_evogrow_v2_2_stage_capped_pretune_on_60_2_123,paper1_phaseB_v1,B,,campaign_cell,,60,Aizawa attractor (chaotic),3,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-08-23T22:06:54.032Z,0.18488201559400463,,,5,,,7273304,,13802.604097899,False,True,False,359,2,604e79733b22d64d,91f88c4,False,0.5881834207829755,"[0.6825191873335787, 0.7561799028460602, 0.3258511721692873]",570,7273304,ffb0266c7913352c,"[[""u1"",""u2"",""u1^2"",""u3^2""],[""u1"",""u2"",""u1*u2"",""u1*u3"",""u2*u3""],[""u2"",""u3"",""u2^2"",""u3^2"",""u1*u2"",""u2*u3""]]",pretune_on,True,30,null,"[3,3,5]","[3,3,5]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",211557,212840,0,211557,1283,446,319
360_evogrow_v2_2_stage_capped_pretune_on_60_2_7,paper1_phaseB_v1,B,,campaign_cell,,60,Aizawa attractor (chaotic),3,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-08-23T22:53:46.595Z,0.21189359380469722,,,5,,,6459453,,15166.553189211,False,True,False,360,2,604e79733b22d64d,91f88c4,False,0.5398602564390157,"[0.710282771129844, 0.7594809778517986, 0.14981702033540478]",570,6459453,ffb0266c7913352c,"[[""u1"",""u2"",""u3"",""u2^2"",""u3^2""],[""u1"",""u2^2""],[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""]]",pretune_on,True,30,null,"[3,3,5]","[3,3,5]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",321651,323335,0,321651,1684,432,278
361_evogrow_v2_2_stage_capped_pretune_on_61_1_42,paper1_phaseB_v1,B,,campaign_cell,,61,Chen-Lee attractor; system for gyro motion with feedback control of rigid body (chaotic),3,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-08-24T01:57:36.807Z,63.10947714022859,,False,3,0,0,3038641,,205083.14075192,False,True,False,361,1,604e79733b22d64d,91f88c4,False,0.040192321176983424,"[0.5329453396863091, 0.4634404675368996, -0.8758088436922584]",350,3038641,ffb0266c7913352c,"[[""u2"",""u3^2"",""u1*u2"",""u1*u3""],[""u1"",""u2"",""u3"",""u3^2""],[""u1"",""u2"",""u3""]]",pretune_on,True,30,"[0,0,0]","[3,3,3]","[3,3,3]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",162698,193346,0,162698,30648,228,86
362_evogrow_v2_2_stage_capped_pretune_on_61_1_123,paper1_phaseB_v1,B,,campaign_cell,,61,Chen-Lee attractor; system for gyro motion with feedback control of rigid body (chaotic),3,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-08-24T03:07:13.668Z,62.72322272277725,,False,3,0,0,2906212,,234927.102363887,False,True,False,362,1,604e79733b22d64d,91f88c4,False,0.04947975883340431,"[0.5340960422658163, 0.46844362290565644, -0.8541003886712597]",350,2906212,ffb0266c7913352c,"[[""u2"",""u3^2"",""u1*u3""],[""u1"",""u2"",""u3"",""u3^2""],[""u1"",""u2"",""u3""]]",pretune_on,True,30,"[0,0,0]","[3,3,3]","[3,3,3]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",115648,156293,0,115648,40645,222,78
363_evogrow_v2_2_stage_capped_pretune_on_61_1_7,paper1_phaseB_v1,B,,campaign_cell,,61,Chen-Lee attractor; system for gyro motion with feedback control of rigid body (chaotic),3,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-08-24T04:07:52.491Z,56.02543203772334,,False,3,0,0,4242524,,108666.422927836,False,True,False,363,1,604e79733b22d64d,91f88c4,False,0.3044685608521749,"[0.5498480801978737, 0.5109960715159314, -0.14743846915728032]",510,4242524,ffb0266c7913352c,"[[""u2"",""u1^2"",""u2^2"",""u1*u3""],[""u1"",""u2"",""u3"",""u1^2"",""u3^2"",""u1*u3""],[""u1"",""u2"",""u3"",""u2*u3""]]",pretune_on,True,30,"[0,0,0]","[3,3,3]","[3,3,3]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",296861,315196,0,296861,18335,298,136
364_evogrow_v2_2_stage_capped_pretune_on_61_2_42,paper1_phaseB_v1,B,,campaign_cell,,61,Chen-Lee attractor; system for gyro motion with feedback control of rigid body (chaotic),3,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-08-24T06:01:29.398Z,53.912084842481924,,False,3,0,0,5287981,,86608.82747968,False,True,False,364,2,604e79733b22d64d,91f88c4,False,0.46653852749474917,"[0.5851063189485561, 0.5553259588288864, 0.25918330470680506]",470,5287981,ffb0266c7913352c,"[[""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""],[""u1"",""u2"",""u3"",""u2^2"",""u3^2"",""u1*u3""],[""u1"",""u2"",""u1^2"",""u3^2"",""u1*u2"",""u1*u3""]]",pretune_on,True,30,"[0,0,0]","[3,3,3]","[3,3,3]","[""Success"",""MaxIters"",""Unstable""]","[""Success"",""Failure"",""MaxLossEvals""]",567443,579755,0,567443,12312,411,162
365_evogrow_v2_2_stage_capped_pretune_on_61_2_123,paper1_phaseB_v1,B,,campaign_cell,,61,Chen-Lee attractor; system for gyro motion with feedback control of rigid body (chaotic),3,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-08-24T06:32:50.501Z,69.58466552523834,,False,3,0,0,5026839,,53131.604666384,False,True,False,365,2,604e79733b22d64d,91f88c4,False,0.14728727974626107,"[0.514593765422648, 0.4119454355475338, -0.48467736173139864]",490,5026839,ffb0266c7913352c,"[[""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""],[""u1"",""u2"",""u3"",""u1^2"",""u2^2"",""u3^2""],[""u1"",""u2"",""u3"",""u1^2"",""u1*u2""]]",pretune_on,True,30,"[0,0,0]","[3,3,3]","[3,3,3]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",556792,563570,0,556792,6778,433,98
366_evogrow_v2_2_stage_capped_pretune_on_61_2_7,paper1_phaseB_v1,B,,campaign_cell,,61,Chen-Lee attractor; system for gyro motion with feedback control of rigid body (chaotic),3,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-08-24T07:45:13.819Z,64.40137755799375,,False,3,0,0,4653080,,137569.49169415,False,True,False,366,2,604e79733b22d64d,91f88c4,False,0.24457936985805798,"[0.54160227627049, 0.4561342468456435, -0.2639984135419595]",490,4653080,ffb0266c7913352c,"[[""u2"",""u3"",""u2^2"",""u3^2"",""u1*u2""],[""u1"",""u2"",""u3""],[""u1"",""u2"",""u1^2"",""u2^2"",""u3^2"",""u1*u2""]]",pretune_on,True,30,"[0,0,0]","[3,3,3]","[3,3,3]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",385352,403198,0,385352,17846,404,120
367_evogrow_v2_2_stage_capped_pretune_on_62_1_42,paper1_phaseB_v1,B,,campaign_cell,,62,Binocular rivalry model with adaptation (oscillations),4,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T15:05:39.474Z,4.6455760302371e-05,,,5,,,4515742,,4184.054985061,False,True,False,367,1,604e79733b22d64d,91f88c4,False,0.9995862498449193,"[0.9988720017712004, 0.9997584299726826, 0.9997980449549198, 0.9999165226808745]",550,4515742,ffb0266c7913352c,"[[""u1"",""u3""],[""u2"",""u3"",""u4""],[""u1"",""u2"",""u3""],[""u3"",""u4""]]",pretune_on,True,30,null,"[5,5,5,5]","[null,null,null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",6368,6759,0,6368,391,214,181
368_evogrow_v2_2_stage_capped_pretune_on_62_1_123,paper1_phaseB_v1,B,,campaign_cell,,62,Binocular rivalry model with adaptation (oscillations),4,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T15:16:59.613Z,2.0168814281885847e-05,,,5,,,1039437,,313.647747902,False,True,False,368,1,604e79733b22d64d,91f88c4,False,0.9998206740155824,"[0.9999377443468762, 0.9999104389966456, 0.9996165894683585, 0.9998179232504493]",510,1039437,ffb0266c7913352c,"[[""u1"",""u2"",""u3""],[""u1"",""u2""],[""u1"",""u3""],[""u3"",""u4""]]",pretune_on,True,30,null,"[5,5,5,5]","[null,null,null,null]","[""Success""]","[""Failure"",""Success"",""MaxLossEvals""]",0,0,0,0,0,46,14
369_evogrow_v2_2_stage_capped_pretune_on_62_1_7,paper1_phaseB_v1,B,,campaign_cell,,62,Binocular rivalry model with adaptation (oscillations),4,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T15:22:53.951Z,5.436050484804009e-05,,,5,,,1135137,,328.066040853,False,True,False,369,1,604e79733b22d64d,91f88c4,False,0.9994592857594935,"[0.9990897878366303, 0.9992723536699379, 0.9995336223744572, 0.9999413791569488]",510,1135137,ffb0266c7913352c,"[[""u1"",""u3""],[""u1"",""u2"",""u3""],[""u1"",""u3""],[""u1"",""u2"",""u4""]]",pretune_on,True,30,null,"[5,5,5,5]","[null,null,null,null]","[""Success"",""Unstable""]","[""Failure"",""Success"",""MaxLossEvals""]",3015,3015,0,3015,0,49,20
370_evogrow_v2_2_stage_capped_pretune_on_62_2_42,paper1_phaseB_v1,B,,campaign_cell,,62,Binocular rivalry model with adaptation (oscillations),4,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T15:29:02.290Z,0.00022895366197722315,,,5,,,1871685,,10288.336176044,False,True,False,370,2,604e79733b22d64d,91f88c4,False,0.9284349097661746,"[0.717080803353238, 0.9981925867339719, 0.9985778971413337, 0.999888351836155]",510,1871685,ffb0266c7913352c,"[[""u2"",""u3""],[""u1"",""u4"",""u1*u2""],[""u2"",""u3""],[""u3"",""u4""]]",pretune_on,True,30,null,"[5,5,5,5]","[null,null,null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Success"",""Failure"",""MaxLossEvals""]",9250,11188,0,9250,1938,95,36
371_evogrow_v2_2_stage_capped_pretune_on_62_2_123,paper1_phaseB_v1,B,,campaign_cell,,62,Binocular rivalry model with adaptation (oscillations),4,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T15:58:51.991Z,0.0008136123358202022,,,5,,,2447822,,18835.182859543,False,True,False,371,2,604e79733b22d64d,91f88c4,False,0.9471558812584003,"[0.826861546879098, 0.9965984422555877, 0.9899384872099263, 0.9752250486889892]",470,2447822,ffb0266c7913352c,"[[""u2"",""u3""],[""u1"",""u2""],[""u1"",""u2""],[""u2"",""u4""]]",pretune_on,True,30,null,"[5,5,5,5]","[null,null,null,null]","[""Success"",""Unstable"",""MaxIters""]","[""Failure"",""Success"",""MaxLossEvals""]",68421,72022,0,68421,3601,108,69
372_evogrow_v2_2_stage_capped_pretune_on_62_2_7,paper1_phaseB_v1,B,,campaign_cell,,62,Binocular rivalry model with adaptation (oscillations),4,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T16:16:04.369Z,1.7460292251501134e-06,,,5,,,1607830,,9680.236109501,False,True,False,372,2,604e79733b22d64d,91f88c4,False,0.9994559634220228,"[0.9978531405275464, 0.99997757536367, 0.9999961592344685, 0.9999969785624059]",510,1607830,ffb0266c7913352c,"[[""u1"",""u3"",""u4""],[""u1"",""u2""],[""u1"",""u3"",""u4""],[""u3"",""u4""]]",pretune_on,True,30,null,"[5,5,5,5]","[null,null,null,null]","[""Success"",""MaxIters"",""Unstable""]","[""Success"",""Failure"",""MaxLossEvals""]",5861,7525,0,5861,1664,67,19
373_evogrow_v2_2_stage_capped_pretune_on_63_1_42,paper1_phaseB_v1,B,,campaign_cell,,63,SEIR infection model (proportions),4,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T16:22:40.341Z,0.0007887371938909867,,False,5,2,8,206944,,40.516516099,False,True,False,373,1,604e79733b22d64d,91f88c4,False,0.46888656368642057,"[0.9367449763347475, 0.9402347114737294, -0.9742581977081515, 0.972824764645357]",410,206944,ffb0266c7913352c,"[[""u3""],[""u2""],[""u2""],[""u3""]]",pretune_on,True,30,"[2,2,2,2]","[5,5,5,5]","[null,null,null,null]","[""Success"",""Unstable""]","[""Success"",""Failure""]",7,7,0,7,0,5,0
374_evogrow_v2_2_stage_capped_pretune_on_63_1_123,paper1_phaseB_v1,B,,campaign_cell,,63,SEIR infection model (proportions),4,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T16:24:01.306Z,0.0006021687227910939,,False,5,2,8,271717,,49.280082474,False,True,False,374,1,604e79733b22d64d,91f88c4,False,0.4921170072513048,"[0.9939662967058758, 0.9461061552089483, -0.9667944174147982, 0.9951899945051933]",410,271717,ffb0266c7913352c,"[[""u1""],[""u2""],[""u2""],[""u1""]]",pretune_on,True,30,"[2,2,2,2]","[5,5,5,5]","[null,null,null,null]","[""Success""]","[""Success"",""Failure""]",0,0,0,0,0,12,0
375_evogrow_v2_2_stage_capped_pretune_on_63_1_7,paper1_phaseB_v1,B,,campaign_cell,,63,SEIR infection model (proportions),4,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T16:25:31.365Z,0.0014688563700862582,,False,5,2,8,529916,,94.026043029,False,True,False,375,1,604e79733b22d64d,91f88c4,False,0.1362481061363202,"[0.9897026766896265, 0.5099714805252105, -1.9206276865586216, 0.9659459538890656]",410,529916,ffb0266c7913352c,"[[""u1""],[""u1""],[""u1""],[""u3""]]",pretune_on,True,30,"[2,2,2,2]","[5,5,5,5]","[null,null,null,null]","[""Success"",""Unstable""]","[""Failure"",""Success"",""MaxLossEvals""]",362,362,0,362,0,52,2
376_evogrow_v2_2_stage_capped_pretune_on_63_2_42,paper1_phaseB_v1,B,,campaign_cell,,63,SEIR infection model (proportions),4,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T16:27:45.706Z,0.0004661193028977906,,False,5,2,8,372144,,60.516517615,False,True,False,376,2,604e79733b22d64d,91f88c4,False,0.8981410020000756,"[0.9572558322928931, 0.9895989048876057, 0.6508640076499467, 0.9948452631698568]",410,372144,ffb0266c7913352c,"[[""u3""],[""u2""],[""u3""],[""u1""]]",pretune_on,True,30,"[2,2,2,2]","[5,5,5,5]","[null,null,null,null]","[""Success"",""Unstable""]","[""Success"",""Failure"",""MaxLossEvals""]",963,963,0,963,0,27,4
377_evogrow_v2_2_stage_capped_pretune_on_63_2_123,paper1_phaseB_v1,B,,campaign_cell,,63,SEIR infection model (proportions),4,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T16:29:25.707Z,0.0004741817491092426,,False,5,2,8,441599,,66.065588399,False,True,False,377,2,604e79733b22d64d,91f88c4,False,0.8972990475294558,"[0.9617061023003487, 0.9895989048877899, 0.6433735727050112, 0.9945176102246738]",410,441599,ffb0266c7913352c,"[[""u3""],[""u2""],[""u1""],[""u1""]]",pretune_on,True,30,"[2,2,2,2]","[5,5,5,5]","[null,null,null,null]","[""Success"",""Unstable""]","[""Success"",""Failure""]",131,131,0,131,0,48,0
378_evogrow_v2_2_stage_capped_pretune_on_63_2_7,paper1_phaseB_v1,B,,campaign_cell,,63,SEIR infection model (proportions),4,exact,3,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T16:31:12.242Z,0.000599996190922901,,False,5,2,8,779666,,111.525229125,False,True,False,378,2,604e79733b22d64d,91f88c4,False,0.8744316148931981,"[0.9594688042844898, 0.6734872188174676, 0.866770844158004, 0.9979995923128309]",410,779666,ffb0266c7913352c,"[[""u2""],[""u1""],[""u4""],[""u3""]]",pretune_on,True,30,"[2,2,2,2]","[5,5,5,5]","[null,null,null,null]","[""Success"",""Unstable""]","[""Failure"",""Success"",""MaxLossEvals""]",654,654,0,654,0,97,4
379_evogrow_v2_2_stage_capped_pretune_off_1_1_42,paper1_phaseB_v1,B,,campaign_cell,,1,RC-circuit (charging capacitor),1,surrogate,,evogrow_v2_2_stage_capped_pretune_off,evogrow_v2_2_stage_capped_pretune_off,42,finished,finished,True,,,2026-09-04T21:16:26.492Z,6.630488793395083e-05,,,5,,,618623,,98.729177862,False,True,False,379,1,604e79733b22d64d,91f88c4,False,0.9999880667019493,[0.9999880667019493],410,618623,ffb0266c7913352c,"[[""u1"",""u1^2"",""u1^3"",""cos(u1)""]]",pretune_off,False,30,null,[5],[5],"[""Success"",""Unstable""]","[""Success"",""Failure"",""MaxLossEvals""]",15081,15081,0,15081,0,118,7
