run_id,experiment_id,system_id,variant_slug,seed,initial_condition_set,equation_index,n_found_terms,n_true_terms,n_true_positive_terms,n_missing_true_terms,n_extra_found_terms,term_precision,term_recall,structural_f1,exact_support_match,missing_true_terms,extra_found_terms,coefficient_relative_error_mean,coefficient_relative_error_max,n_coefficient_terms
272_evogrow_v2_2_stage_capped_pretune_on_46_1_123,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_on,123,1,1,1,1,0,1,1,0.0,0.0,0.0,False,sin(u1),u1,,,0
272_evogrow_v2_2_stage_capped_pretune_on_46_1_123,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_on,123,1,2,1,1,0,1,1,0.0,0.0,0.0,False,sin(u2),u2,,,0
273_evogrow_v2_2_stage_capped_pretune_on_46_1_7,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_on,7,1,1,1,1,0,1,1,0.0,0.0,0.0,False,sin(u1),u1,,,0
273_evogrow_v2_2_stage_capped_pretune_on_46_1_7,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_on,7,1,2,1,1,0,1,1,0.0,0.0,0.0,False,sin(u2),u2,,,0
274_evogrow_v2_2_stage_capped_pretune_on_46_2_42,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_on,42,2,1,2,1,0,1,2,0.0,0.0,0.0,False,sin(u1),u1|u2,,,0
274_evogrow_v2_2_stage_capped_pretune_on_46_2_42,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_on,42,2,2,1,1,0,1,1,0.0,0.0,0.0,False,sin(u2),u2,,,0
275_evogrow_v2_2_stage_capped_pretune_on_46_2_123,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_on,123,2,1,2,1,0,1,2,0.0,0.0,0.0,False,sin(u1),u1|u2,,,0
275_evogrow_v2_2_stage_capped_pretune_on_46_2_123,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_on,123,2,2,1,1,0,1,1,0.0,0.0,0.0,False,sin(u2),u2,,,0
276_evogrow_v2_2_stage_capped_pretune_on_46_2_7,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_on,7,2,1,2,1,0,1,2,0.0,0.0,0.0,False,sin(u1),u1|u2,,,0
276_evogrow_v2_2_stage_capped_pretune_on_46_2_7,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_on,7,2,2,1,1,0,1,1,0.0,0.0,0.0,False,sin(u2),u2,,,0
277_evogrow_v2_2_stage_capped_pretune_on_47_1_42,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_on,42,1,1,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u2,,,0
277_evogrow_v2_2_stage_capped_pretune_on_47_1_42,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_on,42,1,2,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u1,,,0
278_evogrow_v2_2_stage_capped_pretune_on_47_1_123,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_on,123,1,1,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u2,,,0
278_evogrow_v2_2_stage_capped_pretune_on_47_1_123,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_on,123,1,2,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u1,,,0
279_evogrow_v2_2_stage_capped_pretune_on_47_1_7,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_on,7,1,1,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u2,,,0
279_evogrow_v2_2_stage_capped_pretune_on_47_1_7,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_on,7,1,2,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u1,,,0
280_evogrow_v2_2_stage_capped_pretune_on_47_2_42,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_on,42,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,u1^2|u2,,,0
280_evogrow_v2_2_stage_capped_pretune_on_47_2_42,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_on,42,2,2,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u1,,,0
281_evogrow_v2_2_stage_capped_pretune_on_47_2_123,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_on,123,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,u1^2|u2,,,0
281_evogrow_v2_2_stage_capped_pretune_on_47_2_123,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_on,123,2,2,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u1,,,0
282_evogrow_v2_2_stage_capped_pretune_on_47_2_7,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_on,7,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,u1^2|u2,,,0
282_evogrow_v2_2_stage_capped_pretune_on_47_2_7,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_on,7,2,2,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u1,,,0
283_evogrow_v2_2_stage_capped_pretune_on_48_1_42,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_on,42,1,1,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1*u2|u1^2|u2|u2^2,,,0
283_evogrow_v2_2_stage_capped_pretune_on_48_1_42,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_on,42,1,2,6,0,0,0,6,0.0,0.0,0.0,False,,u1|u1*u2|u1^2|u2|u2^2|u2^3,,,0
284_evogrow_v2_2_stage_capped_pretune_on_48_1_123,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_on,123,1,1,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1*u2|u1^2|u2|u2^2,,,0
284_evogrow_v2_2_stage_capped_pretune_on_48_1_123,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_on,123,1,2,6,0,0,0,6,0.0,0.0,0.0,False,,u1|u1*u2|u1^2|u2|u2^2|u2^3,,,0
285_evogrow_v2_2_stage_capped_pretune_on_48_1_7,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_on,7,1,1,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1*u2|u1^2|u2|u2^2,,,0
285_evogrow_v2_2_stage_capped_pretune_on_48_1_7,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_on,7,1,2,6,0,0,0,6,0.0,0.0,0.0,False,,u1|u1*u2|u1^2|u2|u2^2|u2^3,,,0
286_evogrow_v2_2_stage_capped_pretune_on_48_2_42,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_on,42,2,1,4,1,1,0,3,0.25,1.0,0.4,False,,u1^2|u2|u2^2,,,0
286_evogrow_v2_2_stage_capped_pretune_on_48_2_42,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_on,42,2,2,5,0,0,0,5,0.0,0.0,0.0,False,,u1|u1*u2|u1^2|u2|u2^2,,,0
287_evogrow_v2_2_stage_capped_pretune_on_48_2_123,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_on,123,2,1,4,1,1,0,3,0.25,1.0,0.4,False,,u1^2|u2|u2^2,,,0
287_evogrow_v2_2_stage_capped_pretune_on_48_2_123,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_on,123,2,2,5,0,0,0,5,0.0,0.0,0.0,False,,u1|u1*u2|u1^2|u2|u2^2,,,0
288_evogrow_v2_2_stage_capped_pretune_on_48_2_7,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_on,7,2,1,4,1,1,0,3,0.25,1.0,0.4,False,,u1^2|u2|u2^2,,,0
288_evogrow_v2_2_stage_capped_pretune_on_48_2_7,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_on,7,2,2,5,0,0,0,5,0.0,0.0,0.0,False,,u1|u1*u2|u1^2|u2|u2^2,,,0
289_evogrow_v2_2_stage_capped_pretune_on_49_1_42,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_on,42,1,1,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1*u2|u1^2|u2|u2^2,,,0
289_evogrow_v2_2_stage_capped_pretune_on_49_1_42,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_on,42,1,2,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1^2|u2|u2^2|u2^3,,,0
290_evogrow_v2_2_stage_capped_pretune_on_49_1_123,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_on,123,1,1,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1*u2|u1^2|u2|u2^2,,,0
290_evogrow_v2_2_stage_capped_pretune_on_49_1_123,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_on,123,1,2,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1^2|u2|u2^2|u2^3,,,0
291_evogrow_v2_2_stage_capped_pretune_on_49_1_7,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_on,7,1,1,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1*u2|u1^2|u2|u2^2,,,0
291_evogrow_v2_2_stage_capped_pretune_on_49_1_7,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_on,7,1,2,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1^2|u2|u2^2|u2^3,,,0
292_evogrow_v2_2_stage_capped_pretune_on_49_2_42,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_on,42,2,1,4,1,1,0,3,0.25,1.0,0.4,False,,cos(u1)|u1^2|u2,,,0
292_evogrow_v2_2_stage_capped_pretune_on_49_2_42,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_on,42,2,2,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1*u2|u1^2|u1^3|u2,,,0
293_evogrow_v2_2_stage_capped_pretune_on_49_2_123,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_on,123,2,1,4,1,1,0,3,0.25,1.0,0.4,False,,cos(u1)|u1^2|u2,,,0
293_evogrow_v2_2_stage_capped_pretune_on_49_2_123,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_on,123,2,2,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1*u2|u1^2|u1^3|u2,,,0
294_evogrow_v2_2_stage_capped_pretune_on_49_2_7,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_on,7,2,1,4,1,1,0,3,0.25,1.0,0.4,False,,cos(u1)|u1^2|u2,,,0
294_evogrow_v2_2_stage_capped_pretune_on_49_2_7,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_on,7,2,2,5,1,1,0,4,0.2,1.0,0.33333333333333337,False,,u1*u2|u1^2|u1^3|u2,,,0
295_evogrow_v2_2_stage_capped_pretune_on_50_1_42,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_on,42,1,1,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,u1*u2|u1^3|u2|u2^2|u2^3,,,0
295_evogrow_v2_2_stage_capped_pretune_on_50_1_42,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_on,42,1,2,6,0,0,0,6,0.0,0.0,0.0,False,,u1|u1*u2|u1^2|u1^3|u2|u2^3,,,0
296_evogrow_v2_2_stage_capped_pretune_on_50_1_123,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_on,123,1,1,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,sin(u1)|u1^3|u2|u2^2|u2^3,,,0
296_evogrow_v2_2_stage_capped_pretune_on_50_1_123,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_on,123,1,2,6,0,0,0,6,0.0,0.0,0.0,False,,cos(u2)|u1|u1*u2|u1^2|u2|u2^3,,,0
297_evogrow_v2_2_stage_capped_pretune_on_50_1_7,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_on,7,1,1,6,1,1,0,5,0.16666666666666666,1.0,0.2857142857142857,False,,sin(u1)|u1^3|u2|u2^2|u2^3,,,0
297_evogrow_v2_2_stage_capped_pretune_on_50_1_7,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_on,7,1,2,6,0,0,0,6,0.0,0.0,0.0,False,,cos(u2)|u1|u1*u2|u1^2|u2|u2^3,,,0
298_evogrow_v2_2_stage_capped_pretune_on_50_2_42,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_on,42,2,1,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u2,,,0
298_evogrow_v2_2_stage_capped_pretune_on_50_2_42,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_on,42,2,2,3,0,0,0,3,0.0,0.0,0.0,False,,u1|u1^2|u2,,,0
299_evogrow_v2_2_stage_capped_pretune_on_50_2_123,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_on,123,2,1,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u2,,,0
299_evogrow_v2_2_stage_capped_pretune_on_50_2_123,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_on,123,2,2,3,0,0,0,3,0.0,0.0,0.0,False,,u1|u1^2|u2,,,0
300_evogrow_v2_2_stage_capped_pretune_on_50_2_7,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_on,7,2,1,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u2,,,0
300_evogrow_v2_2_stage_capped_pretune_on_50_2_7,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_on,7,2,2,3,0,0,0,3,0.0,0.0,0.0,False,,u1|u1^2|u2,,,0
301_evogrow_v2_2_stage_capped_pretune_on_51_1_42,paper1_phaseB_v1,51,evogrow_v2_2_stage_capped_pretune_on,42,1,1,4,0,0,0,4,0.0,0.0,0.0,False,,sin(u2)|u1|u2|u2^2,,,0
301_evogrow_v2_2_stage_capped_pretune_on_51_1_42,paper1_phaseB_v1,51,evogrow_v2_2_stage_capped_pretune_on,42,1,2,6,0,0,0,6,0.0,0.0,0.0,False,,cos(u2)|u1|u1^2|u1^3|u2|u2^2,,,0
302_evogrow_v2_2_stage_capped_pretune_on_51_1_123,paper1_phaseB_v1,51,evogrow_v2_2_stage_capped_pretune_on,123,1,1,4,0,0,0,4,0.0,0.0,0.0,False,,sin(u2)|u1|u2|u2^2,,,0
302_evogrow_v2_2_stage_capped_pretune_on_51_1_123,paper1_phaseB_v1,51,evogrow_v2_2_stage_capped_pretune_on,123,1,2,6,0,0,0,6,0.0,0.0,0.0,False,,cos(u2)|u1|u1^2|u1^3|u2|u2^2,,,0
303_evogrow_v2_2_stage_capped_pretune_on_51_1_7,paper1_phaseB_v1,51,evogrow_v2_2_stage_capped_pretune_on,7,1,1,4,0,0,0,4,0.0,0.0,0.0,False,,sin(u2)|u1|u2|u2^2,,,0
303_evogrow_v2_2_stage_capped_pretune_on_51_1_7,paper1_phaseB_v1,51,evogrow_v2_2_stage_capped_pretune_on,7,1,2,6,0,0,0,6,0.0,0.0,0.0,False,,cos(u2)|u1|u1^2|u1^3|u2|u2^2,,,0
304_evogrow_v2_2_stage_capped_pretune_on_51_2_42,paper1_phaseB_v1,51,evogrow_v2_2_stage_capped_pretune_on,42,2,1,3,0,0,0,3,0.0,0.0,0.0,False,,sin(u1)|u1|u2,,,0
304_evogrow_v2_2_stage_capped_pretune_on_51_2_42,paper1_phaseB_v1,51,evogrow_v2_2_stage_capped_pretune_on,42,2,2,2,0,0,0,2,0.0,0.0,0.0,False,,u1|u2,,,0
305_evogrow_v2_2_stage_capped_pretune_on_51_2_123,paper1_phaseB_v1,51,evogrow_v2_2_stage_capped_pretune_on,123,2,1,3,0,0,0,3,0.0,0.0,0.0,False,,sin(u1)|u1|u2,,,0
305_evogrow_v2_2_stage_capped_pretune_on_51_2_123,paper1_phaseB_v1,51,evogrow_v2_2_stage_capped_pretune_on,123,2,2,2,0,0,0,2,0.0,0.0,0.0,False,,u1|u2,,,0
306_evogrow_v2_2_stage_capped_pretune_on_51_2_7,paper1_phaseB_v1,51,evogrow_v2_2_stage_capped_pretune_on,7,2,1,3,0,0,0,3,0.0,0.0,0.0,False,,sin(u1)|u1|u2,,,0
306_evogrow_v2_2_stage_capped_pretune_on_51_2_7,paper1_phaseB_v1,51,evogrow_v2_2_stage_capped_pretune_on,7,2,2,2,0,0,0,2,0.0,0.0,0.0,False,,u1|u2,,,0
307_evogrow_v2_2_stage_capped_pretune_on_52_1_42,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_on,42,1,1,1,2,1,1,0,1.0,0.5,0.6666666666666666,False,u2,,,,0
307_evogrow_v2_2_stage_capped_pretune_on_52_1_42,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_on,42,1,2,2,2,1,1,1,0.5,0.5,0.5,False,u1*u3,u3,,,0
307_evogrow_v2_2_stage_capped_pretune_on_52_1_42,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_on,42,1,3,3,2,0,2,3,0.0,0.0,0.0,False,u1*u2|u3,u1|u2|u2^3,,,0
308_evogrow_v2_2_stage_capped_pretune_on_52_1_123,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_on,123,1,1,1,2,1,1,0,1.0,0.5,0.6666666666666666,False,u2,,,,0
308_evogrow_v2_2_stage_capped_pretune_on_52_1_123,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_on,123,1,2,2,2,1,1,1,0.5,0.5,0.5,False,u1*u3,u3,,,0
308_evogrow_v2_2_stage_capped_pretune_on_52_1_123,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_on,123,1,3,3,2,0,2,3,0.0,0.0,0.0,False,u1*u2|u3,u1|u2|u2^3,,,0
309_evogrow_v2_2_stage_capped_pretune_on_52_1_7,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_on,7,1,1,1,2,0,2,1,0.0,0.0,0.0,False,u1|u2,u3,,,0
309_evogrow_v2_2_stage_capped_pretune_on_52_1_7,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_on,7,1,2,2,2,1,1,1,0.5,0.5,0.5,False,u1*u3,u1,,,0
309_evogrow_v2_2_stage_capped_pretune_on_52_1_7,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_on,7,1,3,2,2,0,2,2,0.0,0.0,0.0,False,u1*u2|u3,u1|u2,,,0
310_evogrow_v2_2_stage_capped_pretune_on_52_2_42,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_on,42,2,1,1,2,1,1,0,1.0,0.5,0.6666666666666666,False,u1,,,,0
310_evogrow_v2_2_stage_capped_pretune_on_52_2_42,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_on,42,2,2,2,2,1,1,1,0.5,0.5,0.5,False,u1*u3,u3,,,0
310_evogrow_v2_2_stage_capped_pretune_on_52_2_42,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_on,42,2,3,2,2,0,2,2,0.0,0.0,0.0,False,u1*u2|u3,u1|u2,,,0
311_evogrow_v2_2_stage_capped_pretune_on_52_2_123,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_on,123,2,1,1,2,0,2,1,0.0,0.0,0.0,False,u1|u2,u3,,,0
311_evogrow_v2_2_stage_capped_pretune_on_52_2_123,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_on,123,2,2,2,2,1,1,1,0.5,0.5,0.5,False,u1*u3,u3,,,0
311_evogrow_v2_2_stage_capped_pretune_on_52_2_123,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_on,123,2,3,2,2,0,2,2,0.0,0.0,0.0,False,u1*u2|u3,u1|u2,,,0
312_evogrow_v2_2_stage_capped_pretune_on_52_2_7,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_on,7,2,1,1,2,0,2,1,0.0,0.0,0.0,False,u1|u2,u3,,,0
312_evogrow_v2_2_stage_capped_pretune_on_52_2_7,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_on,7,2,2,2,2,1,1,1,0.5,0.5,0.5,False,u1*u3,u3,,,0
312_evogrow_v2_2_stage_capped_pretune_on_52_2_7,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_on,7,2,3,2,2,0,2,2,0.0,0.0,0.0,False,u1*u2|u3,u1|u2,,,0
313_evogrow_v2_2_stage_capped_pretune_on_53_1_42,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_on,42,1,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,u2|u3,,,0
313_evogrow_v2_2_stage_capped_pretune_on_53_1_42,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_on,42,1,2,3,2,1,1,2,0.3333333333333333,0.5,0.4,False,u2*u3,u1|u2,,,0
313_evogrow_v2_2_stage_capped_pretune_on_53_1_42,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_on,42,1,3,1,2,0,2,1,0.0,0.0,0.0,False,u2*u3|u3,u1,,,0
314_evogrow_v2_2_stage_capped_pretune_on_53_1_123,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_on,123,1,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,u2|u3,,,0
314_evogrow_v2_2_stage_capped_pretune_on_53_1_123,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_on,123,1,2,2,2,1,1,1,0.5,0.5,0.5,False,u2*u3,u1,,,0
314_evogrow_v2_2_stage_capped_pretune_on_53_1_123,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_on,123,1,3,2,2,0,2,2,0.0,0.0,0.0,False,u2*u3|u3,u1|u2,,,0
315_evogrow_v2_2_stage_capped_pretune_on_53_1_7,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_on,7,1,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,u2|u3,,,0
315_evogrow_v2_2_stage_capped_pretune_on_53_1_7,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_on,7,1,2,1,2,0,2,1,0.0,0.0,0.0,False,u2*u3|u3,u1,,,0
315_evogrow_v2_2_stage_capped_pretune_on_53_1_7,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_on,7,1,3,1,2,0,2,1,0.0,0.0,0.0,False,u2*u3|u3,u1,,,0
316_evogrow_v2_2_stage_capped_pretune_on_53_2_42,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_on,42,2,1,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u3,,,0
316_evogrow_v2_2_stage_capped_pretune_on_53_2_42,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_on,42,2,2,1,2,0,2,1,0.0,0.0,0.0,False,u2*u3|u3,u2,,,0
316_evogrow_v2_2_stage_capped_pretune_on_53_2_42,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_on,42,2,3,1,2,0,2,1,0.0,0.0,0.0,False,u2*u3|u3,u2,,,0
317_evogrow_v2_2_stage_capped_pretune_on_53_2_123,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_on,123,2,1,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u3,,,0
317_evogrow_v2_2_stage_capped_pretune_on_53_2_123,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_on,123,2,2,1,2,0,2,1,0.0,0.0,0.0,False,u2*u3|u3,u2,,,0
317_evogrow_v2_2_stage_capped_pretune_on_53_2_123,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_on,123,2,3,1,2,0,2,1,0.0,0.0,0.0,False,u2*u3|u3,u2,,,0
318_evogrow_v2_2_stage_capped_pretune_on_53_2_7,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_on,7,2,1,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u3,,,0
318_evogrow_v2_2_stage_capped_pretune_on_53_2_7,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_on,7,2,2,1,2,0,2,1,0.0,0.0,0.0,False,u2*u3|u3,u2,,,0
318_evogrow_v2_2_stage_capped_pretune_on_53_2_7,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_on,7,2,3,2,2,1,1,1,0.5,0.5,0.5,False,u2*u3,u2,,,0
319_evogrow_v2_2_stage_capped_pretune_on_54_1_42,paper1_phaseB_v1,54,evogrow_v2_2_stage_capped_pretune_on,42,1,1,4,2,1,1,3,0.25,0.5,0.3333333333333333,False,u1,u1^2|u2^2|u3,,,0
319_evogrow_v2_2_stage_capped_pretune_on_54_1_42,paper1_phaseB_v1,54,evogrow_v2_2_stage_capped_pretune_on,42,1,2,6,3,3,0,3,0.5,1.0,0.6666666666666666,False,,u1^2|u3|u3^2,,,0
319_evogrow_v2_2_stage_capped_pretune_on_54_1_42,paper1_phaseB_v1,54,evogrow_v2_2_stage_capped_pretune_on,42,1,3,4,2,1,1,3,0.25,0.5,0.3333333333333333,False,u1*u2,u1|u1^2|u2,,,0
320_evogrow_v2_2_stage_capped_pretune_on_54_1_123,paper1_phaseB_v1,54,evogrow_v2_2_stage_capped_pretune_on,123,1,1,3,2,2,0,1,0.6666666666666666,1.0,0.8,False,,u3,,,0
320_evogrow_v2_2_stage_capped_pretune_on_54_1_123,paper1_phaseB_v1,54,evogrow_v2_2_stage_capped_pretune_on,123,1,2,6,3,2,1,4,0.3333333333333333,0.6666666666666666,0.4444444444444444,False,u2,u1^2|u2^2|u3|u3^2,,,0
320_evogrow_v2_2_stage_capped_pretune_on_54_1_123,paper1_phaseB_v1,54,evogrow_v2_2_stage_capped_pretune_on,123,1,3,5,2,2,0,3,0.4,1.0,0.5714285714285715,False,,u1|u2|u2^2,,,0
321_evogrow_v2_2_stage_capped_pretune_on_54_1_7,paper1_phaseB_v1,54,evogrow_v2_2_stage_capped_pretune_on,7,1,1,3,2,2,0,1,0.6666666666666666,1.0,0.8,False,,u3,,,0
321_evogrow_v2_2_stage_capped_pretune_on_54_1_7,paper1_phaseB_v1,54,evogrow_v2_2_stage_capped_pretune_on,7,1,2,6,3,1,2,5,0.16666666666666666,0.3333333333333333,0.2222222222222222,False,u1*u3|u2,u1^2|u2*u3|u2^2|u3|u3^2,,,0
321_evogrow_v2_2_stage_capped_pretune_on_54_1_7,paper1_phaseB_v1,54,evogrow_v2_2_stage_capped_pretune_on,7,1,3,4,2,1,1,3,0.25,0.5,0.3333333333333333,False,u1*u2,u1|u1^2|u2,,,0
322_evogrow_v2_2_stage_capped_pretune_on_54_2_42,paper1_phaseB_v1,54,evogrow_v2_2_stage_capped_pretune_on,42,2,1,6,2,2,0,4,0.3333333333333333,1.0,0.5,False,,u1^2|u2^2|u3|u3^2,,,0
322_evogrow_v2_2_stage_capped_pretune_on_54_2_42,paper1_phaseB_v1,54,evogrow_v2_2_stage_capped_pretune_on,42,2,2,6,3,2,1,4,0.3333333333333333,0.6666666666666666,0.4444444444444444,False,u1*u3,u1^2|u2^2|u3|u3^2,,,0
322_evogrow_v2_2_stage_capped_pretune_on_54_2_42,paper1_phaseB_v1,54,evogrow_v2_2_stage_capped_pretune_on,42,2,3,6,2,1,1,5,0.16666666666666666,0.5,0.25,False,u1*u2,u1|u1^2|u2|u2^2|u3^2,,,0
